TempHighF,TempAvgF,TempLowF,DewPointHighF,DewPointAvgF,DewPointLowF,HumidityHighPercent,HumidityAvgPercent,HumidityLowPercent,SeaLevelPressureAvgInches,VisibilityHighMiles,VisibilityAvgMiles,VisibilityLowMiles,WindHighMPH,WindAvgMPH,WindGustMPH,PrecipitationSumInches
86,76.0,66,74.0,68.0,62.0,94.0,72.5,51.0,29.7,10.0,5.0,0.0,13.0,18.0,23.0,0.92
78,72.0,66,65.0,60.0,55.0,87.0,68.5,50.0,29.89,10.0,10.0,10.0,13.0,17.5,22.0,0.0
70,63.5,57,54.0,51.5,49.0,80.0,67.5,55.0,30.07,10.0,10.0,10.0,15.0,20.0,25.0,0.0
78,66.5,55,51.0,48.5,46.0,86.0,59.5,33.0,30.08,10.0,10.0,10.0,12.0,15.5,19.0,0.0
87,70.5,54,55.0,51.0,47.0,89.0,57.0,25.0,30.04,10.0,10.0,10.0,13.0,16.0,19.0,0.0
89,74.0,59,56.0,53.0,50.0,72.0,50.5,29.0,30.02,10.0,10.0,10.0,8.0,11.5,15.0,0.0
86,71.0,56,55.0,52.5,50.0,86.0,60.0,34.0,30.03,10.0,10.0,10.0,10.0,14.5,19.0,0.0
85,72.5,60,62.0,59.0,56.0,90.0,65.0,40.0,29.96,10.0,10.0,10.0,17.0,23.0,29.0,0.0
73,70.0,67,69.0,65.5,62.0,97.0,87.5,78.0,29.85,10.0,6.5,3.0,17.0,22.0,27.0,0.11
87,77.0,67,70.0,67.0,64.0,87.0,68.5,50.0,29.76,10.0,8.5,7.0,16.0,23.0,30.0,0.0
91,78.5,66,74.0,69.0,64.0,93.0,74.5,56.0,29.87,10.0,6.0,2.0,17.0,23.0,29.0,0.27
87,76.0,65,73.0,68.0,63.0,87.0,76.0,65.0,29.98,10.0,6.0,2.0,18.0,22.0,26.0,0.33
84,76.0,68,70.0,66.5,63.0,93.0,77.5,62.0,30.09,10.0,6.0,2.0,17.0,23.0,29.0,0.11
87,79.0,71,70.0,67.0,64.0,79.0,68.5,58.0,30.09,10.0,10.0,10.0,8.0,10.5,13.0,0.0
81,72.0,63,71.0,67.5,64.0,100.0,87.0,74.0,30.07,10.0,5.5,1.0,9.0,12.5,16.0,0.77
72,67.0,62,67.0,60.5,54.0,93.0,82.5,72.0,30.05,10.0,7.0,4.0,9.0,12.0,15.0,0.23
80,73.5,67,67.0,66.0,65.0,100.0,83.5,67.0,29.92,10.0,6.0,2.0,12.0,14.5,17.0,0.26
82,73.5,65,69.0,65.0,61.0,100.0,82.5,65.0,29.92,10.0,5.5,1.0,20.0,25.5,31.0,0.2
78,71.0,64,63.0,60.5,58.0,93.0,76.5,60.0,30.02,10.0,7.0,4.0,15.0,19.0,23.0,0.16
76,68.5,61,65.0,62.0,59.0,100.0,84.0,68.0,29.97,10.0,5.5,1.0,15.0,22.0,29.0,2.25
83,72.5,62,66.0,63.0,60.0,93.0,74.0,55.0,29.98,10.0,7.5,5.0,8.0,10.5,13.0,0.0
83,76.5,70,74.0,69.0,64.0,87.0,80.5,74.0,30.0,10.0,9.0,8.0,9.0,12.5,16.0,0.0
87,79.5,72,75.0,72.0,69.0,93.0,81.5,70.0,29.94,10.0,8.0,6.0,14.0,18.0,22.0,0.0
85,78.0,71,75.0,72.0,69.0,93.0,83.5,74.0,29.88,10.0,6.0,2.0,14.0,18.0,22.0,0.01
87,80.5,74,74.0,72.0,70.0,87.0,76.0,65.0,29.91,10.0,10.0,10.0,13.0,17.5,22.0,0.0
86,81.5,77,77.0,75.0,73.0,88.0,81.0,74.0,29.96,10.0,7.5,5.0,13.0,17.5,22.0,0.0
90,79.0,68,78.0,72.5,67.0,93.0,76.0,59.0,29.84,10.0,7.5,5.0,16.0,22.0,28.0,0.52
77,71.0,65,69.0,66.5,64.0,100.0,87.0,74.0,29.76,10.0,6.0,2.0,12.0,16.5,21.0,0.35
91,78.0,65,77.0,70.5,64.0,100.0,78.5,57.0,29.9,10.0,5.0,0.0,13.0,16.0,19.0,0.02
88,79.0,70,74.0,70.0,66.0,100.0,77.5,55.0,30.03,10.0,6.5,3.0,14.0,17.5,21.0,0.18
89,77.5,66,72.0,66.5,61.0,93.0,66.5,40.0,29.99,10.0,6.0,2.0,13.0,16.0,19.0,0.31
82,74.5,67,75.0,71.0,67.0,100.0,84.5,69.0,29.87,10.0,5.5,1.0,14.0,18.0,22.0,1.07
87,77.5,68,72.0,69.0,66.0,97.0,75.0,53.0,29.88,10.0,5.5,1.0,10.0,13.0,16.0,0.19
84,76.0,68,72.0,67.5,63.0,100.0,75.5,51.0,29.88,10.0,5.5,1.0,10.0,14.0,18.0,0.36
85,75.0,65,70.0,66.5,63.0,93.0,74.0,55.0,29.89,10.0,5.5,1.0,10.0,13.0,16.0,1.61
86,76.5,67,71.0,68.5,66.0,100.0,75.5,51.0,29.89,10.0,6.0,2.0,13.0,16.5,20.0,0.1
88,78.0,68,68.0,60.5,53.0,97.0,65.5,34.0,29.86,10.0,10.0,10.0,14.0,18.0,22.0,0.0
90,80.0,70,63.0,60.0,57.0,68.0,53.0,38.0,29.85,10.0,10.0,10.0,13.0,16.5,20.0,0.0
92,80.5,69,70.0,66.5,63.0,84.0,64.0,44.0,29.88,10.0,10.0,10.0,8.0,11.0,14.0,0.0
92,81.0,70,72.0,69.5,67.0,93.0,71.0,49.0,29.9,10.0,8.5,7.0,12.0,15.0,18.0,0.0
92,81.5,71,72.0,69.5,67.0,93.0,72.5,52.0,29.92,10.0,8.0,6.0,20.0,27.0,34.0,0.0
91,80.0,69,73.0,70.5,68.0,97.0,76.5,56.0,29.95,10.0,9.5,9.0,10.0,12.0,14.0,0.0
93,84.5,76,75.0,73.5,72.0,88.0,72.0,56.0,30.0,10.0,7.5,5.0,12.0,15.5,19.0,0.0
94,85.5,77,77.0,76.0,75.0,91.0,73.5,56.0,30.0,10.0,9.0,8.0,14.0,18.0,22.0,0.0
94,85.0,76,76.0,74.5,73.0,91.0,75.5,60.0,29.94,10.0,10.0,10.0,12.0,15.0,18.0,0.0
94,86.0,78,76.0,74.5,73.0,85.0,70.5,56.0,29.85,10.0,9.0,8.0,12.0,16.5,21.0,0.0
96,87.0,78,75.0,73.0,71.0,85.0,65.5,46.0,29.9,10.0,8.0,6.0,13.0,18.0,23.0,0.0
96,85.5,75,75.0,72.5,70.0,94.0,71.0,48.0,29.94,10.0,8.0,6.0,14.0,18.0,22.0,0.0
97,86.5,76,75.0,73.0,71.0,94.0,70.0,46.0,29.93,10.0,9.5,9.0,10.0,14.5,19.0,0.0
96,86.0,76,75.0,73.0,71.0,88.0,67.0,46.0,29.96,10.0,8.5,7.0,10.0,13.0,16.0,0.0
94,85.5,77,76.0,72.0,68.0,85.0,67.0,49.0,30.06,10.0,10.0,10.0,12.0,14.5,17.0,0.0
95,85.0,75,74.0,71.5,69.0,87.0,65.0,43.0,30.14,10.0,10.0,10.0,9.0,13.0,17.0,0.0
96,85.5,75,73.0,71.0,69.0,87.0,66.0,45.0,30.08,10.0,10.0,10.0,9.0,12.5,16.0,0.0
96,86.0,76,74.0,72.5,71.0,94.0,71.5,49.0,30.0,10.0,6.5,3.0,13.0,17.5,22.0,0.0
95,85.0,75,73.0,70.5,68.0,94.0,70.0,46.0,30.03,10.0,10.0,10.0,14.0,18.0,22.0,0.0
93,84.0,75,74.0,72.5,71.0,94.0,73.0,52.0,30.01,10.0,10.0,10.0,13.0,16.5,20.0,0.0
88,82.5,77,78.0,75.0,72.0,94.0,81.0,68.0,30.03,10.0,8.5,7.0,10.0,13.0,16.0,0.02
95,85.5,76,76.0,72.5,69.0,100.0,73.0,46.0,30.07,10.0,7.5,5.0,13.0,16.0,19.0,0.0
96,85.5,75,75.0,71.5,68.0,87.0,64.5,42.0,30.06,10.0,10.0,10.0,8.0,11.5,15.0,0.0
101,86.5,72,73.0,70.5,68.0,100.0,68.5,37.0,30.02,10.0,5.5,1.0,26.0,32.5,39.0,0.33
96,83.5,71,75.0,70.5,66.0,93.0,66.0,39.0,29.97,10.0,10.0,10.0,9.0,11.0,13.0,0.0
94,85.0,76,74.0,70.5,67.0,88.0,64.5,41.0,29.94,10.0,10.0,10.0,10.0,13.5,17.0,0.0
96,85.0,74,74.0,71.5,69.0,93.0,69.5,46.0,29.97,10.0,9.0,8.0,10.0,13.5,17.0,0.0
98,87.0,76,74.0,72.5,71.0,88.0,66.5,45.0,29.97,10.0,9.5,9.0,14.0,18.5,23.0,0.0
98,88.0,78,75.0,74.0,73.0,85.0,66.5,48.0,29.91,10.0,10.0,10.0,15.0,20.0,25.0,0.0
99,89.5,80,75.0,72.5,70.0,85.0,62.0,39.0,29.9,10.0,10.0,10.0,14.0,19.0,24.0,0.0
99,89.0,79,75.0,74.0,73.0,85.0,65.0,45.0,29.95,10.0,5.0,0.0,16.0,21.0,26.0,0.0
100,89.5,79,75.0,71.5,68.0,91.0,68.0,45.0,29.94,10.0,10.0,10.0,16.0,22.0,28.0,0.0
99,89.0,79,74.0,72.5,71.0,85.0,63.5,42.0,29.92,10.0,7.5,5.0,16.0,21.0,26.0,0.0
100,89.5,79,75.0,71.5,68.0,85.0,63.5,42.0,29.96,10.0,10.0,10.0,14.0,18.5,23.0,0.0
99,88.5,78,76.0,72.5,69.0,91.0,65.0,39.0,29.99,10.0,9.0,8.0,13.0,18.0,23.0,0.0
97,87.0,77,78.0,73.5,69.0,91.0,66.5,42.0,29.95,10.0,8.0,6.0,14.0,19.5,25.0,0.04
100,89.5,79,75.0,70.0,65.0,85.0,60.0,35.0,29.88,10.0,9.5,9.0,17.0,24.0,31.0,0.0
100,88.5,77,74.0,71.5,69.0,88.0,63.5,39.0,29.91,10.0,10.0,10.0,17.0,22.5,28.0,0.0
101,90.5,80,76.0,72.5,69.0,85.0,63.5,42.0,29.96,10.0,10.0,10.0,15.0,20.0,25.0,0.0
101,89.0,77,74.0,72.5,71.0,88.0,64.0,40.0,29.96,10.0,10.0,10.0,17.0,20.5,24.0,0.0
101,89.5,78,75.0,69.5,64.0,91.0,62.0,33.0,29.97,10.0,9.5,9.0,13.0,17.5,22.0,0.0
100,88.0,76,74.0,70.0,66.0,94.0,66.0,38.0,29.98,10.0,9.5,9.0,12.0,16.0,20.0,0.0
99,87.5,76,74.0,70.0,66.0,88.0,63.0,38.0,30.02,10.0,10.0,10.0,12.0,16.0,20.0,0.0
99,88.5,78,75.0,71.5,68.0,91.0,65.0,39.0,30.09,10.0,10.0,10.0,14.0,18.5,23.0,0.0
100,88.5,77,74.0,71.5,69.0,85.0,63.5,42.0,30.11,10.0,10.0,10.0,15.0,19.5,24.0,0.0
101,89.0,77,75.0,70.5,66.0,88.0,61.5,35.0,30.12,10.0,10.0,10.0,13.0,17.5,22.0,0.0
101,88.5,76,73.0,69.0,65.0,87.0,60.0,33.0,30.07,10.0,10.0,10.0,12.0,16.0,20.0,0.0
102,89.0,76,73.0,69.0,65.0,87.0,59.0,31.0,30.01,10.0,10.0,10.0,12.0,14.5,17.0,0.0
101,89.5,78,74.0,70.5,67.0,85.0,60.0,35.0,29.93,10.0,10.0,10.0,13.0,17.0,21.0,0.0
101,89.5,78,75.0,71.5,68.0,91.0,64.0,37.0,29.91,10.0,10.0,10.0,13.0,17.0,21.0,0.0
102,89.0,76,76.0,72.5,69.0,94.0,65.5,37.0,29.91,10.0,6.0,2.0,21.0,27.0,33.0,0.76
93,84.0,75,77.0,74.0,71.0,100.0,76.0,52.0,29.93,10.0,5.5,1.0,9.0,13.0,17.0,0.08
92,83.0,74,78.0,74.0,70.0,100.0,77.5,55.0,29.97,10.0,5.0,0.0,16.0,21.0,26.0,1.06
97,86.0,75,76.0,73.5,71.0,94.0,70.0,46.0,29.98,10.0,9.0,8.0,22.0,26.0,30.0,0.0
96,85.0,74,75.0,72.0,69.0,91.0,67.0,43.0,29.97,10.0,10.0,10.0,9.0,13.0,17.0,0.0
97,86.5,76,76.0,72.5,69.0,100.0,71.0,42.0,29.98,10.0,10.0,10.0,12.0,15.0,18.0,0.0
98,88.0,78,75.0,71.0,67.0,91.0,65.5,40.0,29.97,0.0,0.0,0.0,13.0,17.0,21.0,0.0
99,87.0,75,74.0,67.0,60.0,94.0,61.5,29.0,30.0,10.0,10.0,10.0,13.0,17.5,22.0,0.0
98,86.5,75,74.0,71.5,69.0,94.0,66.5,39.0,30.03,10.0,10.0,10.0,12.0,15.5,19.0,0.0
99,87.5,76,74.0,72.0,70.0,94.0,68.0,42.0,29.98,10.0,10.0,10.0,10.0,14.0,18.0,0.0
99,87.5,76,75.0,72.5,70.0,88.0,65.0,42.0,29.92,10.0,10.0,10.0,12.0,16.0,20.0,0.0
100,88.5,77,76.0,73.5,71.0,91.0,66.5,42.0,29.93,10.0,10.0,10.0,12.0,15.0,18.0,0.0
100,88.5,77,75.0,71.0,67.0,88.0,63.0,38.0,29.93,10.0,10.0,10.0,12.0,15.0,18.0,0.0
100,88.5,77,75.0,71.5,68.0,91.0,65.0,39.0,29.89,10.0,10.0,10.0,12.0,15.5,19.0,0.0
100,89.0,78,75.0,71.5,68.0,91.0,65.0,39.0,29.86,10.0,10.0,10.0,10.0,15.0,20.0,0.0
102,90.5,79,76.0,72.0,68.0,91.0,65.5,40.0,29.88,10.0,10.0,10.0,13.0,16.5,20.0,0.0
102,91.5,81,77.0,72.5,68.0,91.0,64.0,37.0,29.93,10.0,10.0,10.0,12.0,16.0,20.0,0.0
102,90.0,78,76.0,72.5,69.0,91.0,64.0,37.0,29.91,10.0,10.0,10.0,12.0,16.5,21.0,0.0
105,92.0,79,76.0,72.5,69.0,91.0,63.0,35.0,29.81,10.0,9.5,9.0,15.0,19.5,24.0,0.0
96,86.5,77,76.0,73.0,70.0,94.0,73.0,52.0,29.82,10.0,8.5,7.0,13.0,16.0,19.0,0.1
84,77.5,71,76.0,73.0,70.0,100.0,89.5,79.0,29.91,10.0,5.5,1.0,15.0,19.5,24.0,0.92
76,73.5,71,73.0,71.5,70.0,100.0,96.5,93.0,30.0,10.0,5.5,1.0,7.0,9.5,12.0,2.35
83,77.0,71,76.0,73.0,70.0,100.0,89.5,79.0,30.02,10.0,5.0,0.0,10.0,13.0,16.0,1.79
84,79.5,75,78.0,75.5,73.0,100.0,89.5,79.0,30.06,10.0,5.5,1.0,12.0,14.0,16.0,0.3
88,81.0,74,80.0,76.5,73.0,100.0,84.0,68.0,30.04,10.0,5.5,1.0,12.0,15.0,18.0,0.17
93,84.0,75,77.0,74.5,72.0,100.0,76.0,52.0,29.94,10.0,6.0,2.0,10.0,14.5,19.0,0.06
83,78.0,73,77.0,74.5,72.0,94.0,86.5,79.0,29.89,10.0,5.5,1.0,10.0,13.5,17.0,0.74
82,77.5,73,75.0,73.0,71.0,100.0,87.0,74.0,29.97,10.0,7.0,4.0,8.0,11.0,14.0,0.11
91,83.0,75,77.0,73.5,70.0,94.0,75.0,56.0,30.05,10.0,6.0,2.0,13.0,16.5,20.0,0.04
94,85.5,77,76.0,72.5,69.0,91.0,70.0,49.0,30.09,10.0,9.5,9.0,13.0,17.0,21.0,0.0
93,84.5,76,75.0,72.0,69.0,94.0,71.5,49.0,30.09,10.0,7.5,5.0,13.0,17.0,21.0,0.0
94,84.0,74,75.0,72.5,70.0,100.0,74.5,49.0,30.04,10.0,8.5,7.0,13.0,15.0,17.0,0.04
93,84.0,75,75.0,73.0,71.0,94.0,73.0,52.0,30.0,10.0,10.0,10.0,13.0,16.5,20.0,0.0
92,82.0,72,73.0,71.0,69.0,93.0,72.5,52.0,29.96,10.0,9.5,9.0,12.0,15.5,19.0,0.0
92,82.5,73,75.0,72.5,70.0,91.0,71.5,52.0,29.98,10.0,5.5,1.0,12.0,17.0,22.0,0.16
91,82.0,73,75.0,73.0,71.0,94.0,75.0,56.0,29.98,10.0,6.5,3.0,16.0,20.5,25.0,0.06
92,82.5,73,73.0,71.5,70.0,94.0,73.0,52.0,29.97,10.0,10.0,10.0,12.0,14.0,16.0,0.0
94,84.0,74,74.0,72.0,70.0,100.0,74.5,49.0,29.93,10.0,9.0,8.0,9.0,11.5,14.0,0.09
96,85.5,75,74.0,71.5,69.0,94.0,70.0,46.0,29.92,10.0,9.0,8.0,10.0,12.5,15.0,0.0
92,83.5,75,75.0,72.5,70.0,87.0,73.0,59.0,29.97,10.0,9.0,8.0,9.0,13.0,17.0,0.0
92,82.5,73,74.0,71.5,69.0,94.0,73.0,52.0,29.95,10.0,7.5,5.0,10.0,13.5,17.0,0.0
93,84.0,75,75.0,73.0,71.0,94.0,73.0,52.0,29.96,10.0,8.0,6.0,13.0,16.0,19.0,0.01
94,83.5,73,77.0,74.5,72.0,94.0,76.5,59.0,30.01,10.0,9.5,9.0,14.0,16.5,19.0,0.0
95,86.0,77,78.0,76.5,75.0,97.0,78.5,60.0,30.07,10.0,7.5,5.0,17.0,21.0,25.0,0.01
96,87.0,78,77.0,75.0,73.0,97.0,74.5,52.0,30.08,10.0,9.0,8.0,13.0,16.5,20.0,0.0
95,86.0,77,76.0,72.5,69.0,91.0,70.0,49.0,29.99,10.0,10.0,10.0,12.0,16.0,20.0,0.0
95,86.0,77,75.0,73.0,71.0,94.0,71.5,49.0,29.93,10.0,10.0,10.0,13.0,16.5,20.0,0.0
93,82.0,71,75.0,69.5,64.0,94.0,67.5,41.0,30.06,10.0,6.0,2.0,18.0,24.5,31.0,0.05
93,81.0,69,68.0,66.0,64.0,84.0,64.0,44.0,30.08,10.0,10.0,10.0,7.0,8.5,10.0,0.0
93,81.5,70,73.0,70.0,67.0,93.0,70.0,47.0,29.94,10.0,10.0,10.0,10.0,12.5,15.0,0.0
94,84.0,74,75.0,72.0,69.0,100.0,73.0,46.0,29.96,10.0,8.0,6.0,9.0,12.0,15.0,0.0
92,84.0,76,76.0,72.5,69.0,82.0,65.5,49.0,30.02,10.0,9.5,9.0,14.0,16.0,18.0,0.0
94,83.0,72,74.0,71.5,69.0,93.0,69.5,46.0,29.97,10.0,6.5,3.0,12.0,14.5,17.0,0.0
95,85.0,75,74.0,71.0,68.0,94.0,69.0,44.0,29.92,10.0,10.0,10.0,9.0,10.5,12.0,0.0
96,85.5,75,75.0,72.5,70.0,90.0,68.0,46.0,29.94,10.0,10.0,10.0,7.0,3.5,0.0,0.0
98,86.5,75,75.0,73.0,71.0,94.0,69.5,45.0,29.93,10.0,10.0,10.0,8.0,10.0,12.0,0.0
99,87.5,76,75.0,73.0,71.0,94.0,68.0,42.0,29.97,10.0,10.0,10.0,10.0,13.0,16.0,0.0
99,87.0,75,75.0,70.0,65.0,94.0,66.0,38.0,30.01,10.0,10.0,10.0,10.0,13.5,17.0,0.0
96,85.5,75,75.0,68.0,61.0,91.0,62.0,33.0,29.99,10.0,8.5,7.0,10.0,11.5,13.0,0.0
94,82.0,70,74.0,69.5,65.0,84.0,64.0,44.0,29.95,10.0,10.0,10.0,14.0,16.0,18.0,0.0
93,84.5,76,77.0,74.5,72.0,94.0,73.0,52.0,29.96,10.0,6.0,2.0,14.0,17.0,20.0,0.03
97,87.0,77,76.0,74.0,72.0,94.0,71.5,49.0,29.95,10.0,7.0,4.0,15.0,19.0,23.0,0.01
88,79.0,70,76.0,72.5,69.0,100.0,82.5,65.0,29.98,10.0,5.0,0.0,13.0,17.0,21.0,0.76
73,70.0,67,72.0,67.0,62.0,100.0,89.0,78.0,30.08,10.0,5.5,1.0,13.0,16.5,20.0,1.22
80,73.5,67,64.0,62.5,61.0,87.0,70.5,54.0,30.07,10.0,10.0,10.0,9.0,11.0,13.0,0.0
89,77.0,65,65.0,58.5,52.0,93.0,61.0,29.0,30.04,10.0,10.0,10.0,8.0,9.5,11.0,0.0
86,74.5,63,62.0,56.0,50.0,87.0,60.5,34.0,30.15,10.0,10.0,10.0,12.0,16.5,21.0,0.0
83,71.5,60,55.0,52.5,50.0,73.0,53.5,34.0,30.14,10.0,10.0,10.0,8.0,10.0,12.0,0.0
80,69.5,59,61.0,57.0,53.0,87.0,64.5,42.0,30.06,10.0,10.0,10.0,7.0,10.0,13.0,0.0
85,71.5,58,60.0,56.5,53.0,93.0,65.0,37.0,30.02,10.0,10.0,10.0,8.0,9.5,11.0,0.0
87,74.5,62,64.0,61.5,59.0,90.0,66.0,42.0,29.91,10.0,9.5,9.0,10.0,12.0,14.0,0.0
91,80.5,70,72.0,68.5,65.0,90.0,68.5,47.0,29.8,10.0,9.0,8.0,12.0,16.0,20.0,0.0
92,83.5,75,74.0,71.0,68.0,94.0,71.5,49.0,29.87,10.0,10.0,10.0,13.0,17.0,21.0,0.0
92,84.0,76,74.0,71.0,68.0,94.0,70.5,47.0,29.91,10.0,10.0,10.0,16.0,19.5,23.0,0.0
89,76.0,63,73.0,65.5,58.0,94.0,73.5,53.0,30.02,10.0,8.5,7.0,16.0,21.0,26.0,0.0
86,73.5,61,63.0,60.0,57.0,90.0,69.0,48.0,30.18,10.0,10.0,10.0,9.0,12.5,16.0,0.0
84,71.0,58,58.0,49.5,41.0,73.0,48.5,24.0,30.21,10.0,10.0,10.0,8.0,11.0,14.0,0.0
84,68.0,52,52.0,45.5,39.0,83.0,53.0,23.0,30.16,10.0,10.0,10.0,7.0,9.0,11.0,0.0
88,70.5,53,59.0,53.5,48.0,83.0,56.5,30.0,30.09,10.0,10.0,10.0,9.0,11.0,13.0,0.0
91,76.0,61,72.0,64.5,57.0,84.0,65.5,47.0,30.04,10.0,10.0,10.0,10.0,13.5,17.0,0.0
89,78.5,68,73.0,67.5,62.0,94.0,72.5,51.0,30.09,10.0,7.0,4.0,12.0,14.0,16.0,0.17
87,77.0,67,71.0,66.5,62.0,100.0,74.0,48.0,30.1,10.0,5.0,0.0,14.0,19.0,24.0,0.0
91,81.0,71,71.0,69.0,67.0,93.0,70.0,47.0,30.02,10.0,10.0,10.0,12.0,16.5,21.0,0.0
94,84.5,75,72.0,68.0,64.0,87.0,65.5,44.0,29.94,10.0,10.0,10.0,14.0,17.0,20.0,0.0
94,84.0,74,72.0,67.5,63.0,93.0,68.5,44.0,29.86,10.0,10.0,10.0,12.0,17.5,23.0,0.0
93,84.0,75,73.0,69.5,66.0,87.0,67.0,47.0,29.85,10.0,10.0,10.0,13.0,17.5,22.0,0.0
92,83.5,75,74.0,70.0,66.0,94.0,70.5,47.0,29.93,10.0,10.0,10.0,12.0,15.0,18.0,0.0
83,74.0,65,70.0,57.0,44.0,93.0,59.5,26.0,30.07,10.0,10.0,10.0,17.0,23.0,29.0,0.0
77,65.0,53,47.0,44.0,41.0,71.0,49.5,28.0,30.23,10.0,10.0,10.0,9.0,12.0,15.0,0.0
80,63.5,47,48.0,44.5,41.0,86.0,56.5,27.0,30.17,10.0,10.0,10.0,9.0,12.5,16.0,0.0
84,69.5,55,62.0,54.5,47.0,86.0,62.5,39.0,30.15,10.0,10.0,10.0,13.0,16.0,19.0,0.0
86,76.5,67,67.0,64.0,61.0,93.0,70.5,48.0,30.19,10.0,10.0,10.0,10.0,13.0,16.0,0.0
86,76.5,67,66.0,62.5,59.0,100.0,72.0,44.0,30.16,10.0,5.5,1.0,10.0,13.5,17.0,0.0
87,75.5,64,66.0,63.0,60.0,93.0,68.5,44.0,30.12,10.0,10.0,10.0,10.0,12.0,14.0,0.0
88,76.0,64,67.0,62.5,58.0,93.0,68.0,43.0,30.16,10.0,10.0,10.0,9.0,11.5,14.0,0.0
86,73.5,61,64.0,60.5,57.0,90.0,67.0,44.0,30.16,10.0,10.0,10.0,12.0,14.0,16.0,0.0
86,75.0,64,65.0,61.5,58.0,93.0,67.5,42.0,30.13,10.0,9.0,8.0,12.0,16.5,21.0,0.0
87,76.0,65,67.0,60.5,54.0,100.0,67.0,34.0,30.11,10.0,9.0,8.0,10.0,12.0,14.0,0.0
86,73.0,60,69.0,63.5,58.0,100.0,72.0,44.0,30.05,10.0,5.0,0.0,12.0,14.5,17.0,0.0
91,81.0,71,73.0,68.5,64.0,100.0,72.0,44.0,29.98,10.0,5.5,1.0,15.0,18.5,22.0,0.33
88,80.5,73,74.0,71.5,69.0,100.0,77.5,55.0,30.06,10.0,7.5,5.0,12.0,14.5,17.0,0.01
80,74.0,68,73.0,69.5,66.0,93.0,83.5,74.0,30.19,10.0,5.0,0.0,16.0,20.5,25.0,1.07
73,70.5,68,67.0,65.5,64.0,93.0,88.5,84.0,30.24,10.0,8.0,6.0,8.0,9.5,11.0,0.0
72,67.5,63,68.0,63.5,59.0,100.0,90.5,81.0,30.22,10.0,5.5,1.0,7.0,9.5,12.0,0.24
76,67.5,59,67.0,62.0,57.0,93.0,84.5,76.0,30.13,10.0,7.5,5.0,12.0,16.0,20.0,0.07
71,66.0,61,69.0,65.0,61.0,100.0,93.5,87.0,30.09,10.0,5.5,1.0,7.0,9.5,12.0,0.08
69,65.5,62,66.0,64.0,62.0,100.0,92.0,84.0,30.16,10.0,6.0,2.0,10.0,13.0,16.0,0.49
65,62.5,60,62.0,60.0,58.0,100.0,93.5,87.0,30.23,10.0,5.5,1.0,10.0,13.5,17.0,0.17
71,63.5,56,58.0,55.5,53.0,90.0,71.5,53.0,30.29,10.0,9.0,8.0,8.0,10.0,12.0,0.0
74,64.5,55,60.0,57.0,54.0,100.0,78.5,57.0,30.25,10.0,6.0,2.0,8.0,10.0,12.0,0.0
77,67.0,57,58.0,56.0,54.0,93.0,71.5,50.0,30.22,10.0,5.5,1.0,9.0,11.0,13.0,0.0
76,65.0,54,58.0,55.0,52.0,93.0,75.0,57.0,30.18,10.0,9.5,9.0,7.0,9.5,12.0,0.0
82,69.0,56,62.0,58.5,55.0,100.0,74.0,48.0,30.09,10.0,5.0,0.0,9.0,12.5,16.0,0.0
86,72.5,59,58.0,54.5,51.0,87.0,59.5,32.0,30.04,10.0,10.0,10.0,8.0,11.0,14.0,0.0
86,70.5,55,57.0,53.0,49.0,86.0,58.0,30.0,29.97,10.0,10.0,10.0,9.0,13.5,18.0,0.0
82,70.0,58,66.0,60.0,54.0,100.0,73.5,47.0,29.9,10.0,5.5,1.0,15.0,20.5,26.0,0.0
79,65.5,52,68.0,49.5,31.0,90.0,62.0,34.0,30.1,10.0,10.0,10.0,17.0,23.0,29.0,0.0
63,52.0,41,33.0,29.5,26.0,67.0,46.0,25.0,30.54,10.0,10.0,10.0,13.0,17.5,22.0,0.0
67,51.0,35,36.0,31.5,27.0,85.0,54.5,24.0,30.35,10.0,10.0,10.0,10.0,12.5,15.0,0.0
77,60.5,44,57.0,46.5,36.0,84.0,63.5,43.0,30.09,10.0,10.0,10.0,13.0,17.0,21.0,0.0
76,69.0,62,69.0,63.0,57.0,97.0,83.0,69.0,29.94,10.0,6.0,2.0,13.0,18.0,23.0,0.49
73,62.0,51,69.0,57.0,45.0,100.0,70.5,41.0,30.11,10.0,6.0,2.0,14.0,19.0,24.0,0.13
76,61.0,46,60.0,52.5,45.0,93.0,69.5,46.0,30.19,10.0,10.0,10.0,8.0,10.0,12.0,0.0
66,60.5,55,60.0,54.5,49.0,97.0,87.0,77.0,30.32,10.0,8.0,6.0,10.0,12.0,14.0,0.03
70,61.5,53,56.0,51.5,47.0,83.0,69.0,55.0,30.31,10.0,10.0,10.0,7.0,8.0,9.0,0.0
76,66.0,56,65.0,58.0,51.0,86.0,75.0,64.0,29.93,10.0,10.0,10.0,14.0,20.0,26.0,0.0
79,65.0,51,66.0,49.5,33.0,84.0,52.5,21.0,29.57,10.0,10.0,10.0,17.0,22.5,28.0,0.0
79,64.0,49,48.0,43.0,38.0,80.0,52.5,25.0,29.67,10.0,10.0,10.0,8.0,10.0,12.0,0.0
67,54.5,42,42.0,34.0,26.0,66.0,45.0,24.0,30.02,10.0,10.0,10.0,13.0,16.5,20.0,0.0
69,53.0,37,43.0,37.0,31.0,85.0,56.0,27.0,30.08,10.0,10.0,10.0,12.0,14.0,16.0,0.0
